VERTEX_SE2 0 0 0 1.56834
VERTEX_SE2 1 -0.122754 0.452491 -3.07786
VERTEX_SE2 2 -0.016072 1.21167 1.47444
VERTEX_SE2 3 0.039019 1.93562 1.45212
VERTEX_SE2 4 0.130125 2.64016 1.37021
VERTEX_SE2 5 0.239901 3.35264 1.37203
VERTEX_SE2 6 0.290476 4.03188 1.48052
VERTEX_SE2 7 0.362022 4.71606 1.57191
VERTEX_SE2 8 0.323353 5.42186 1.59723
VERTEX_SE2 9 0.315508 6.08651 1.56772
VERTEX_SE2 10 0.319913 6.74925 1.53018
VERTEX_SE2 11 0.321407 7.40916 1.56398
VERTEX_SE2 12 0.373145 8.05636 1.50666
VERTEX_SE2 13 0.355867 8.68576 1.54021
VERTEX_SE2 14 0.910098 9.14157 0.760548
VERTEX_SE2 15 1.38732 9.61353 0.778634
VERTEX_SE2 16 1.83845 10.1142 0.789681
VERTEX_SE2 17 2.30716 10.6154 0.823684
VERTEX_SE2 18 2.79761 11.1049 0.830941
VERTEX_SE2 19 3.3093 11.4106 0.343296
VERTEX_SE2 20 3.89465 11.66 0.355931
VERTEX_SE2 21 4.50994 11.8985 0.326701
VERTEX_SE2 22 5.17634 12.1416 0.277681
VERTEX_SE2 23 5.79336 12.324 0.246435
VERTEX_SE2 24 6.44769 12.4722 0.185987
VERTEX_SE2 25 7.17388 12.6019 0.16882
VERTEX_SE2 26 7.85502 12.7363 0.108408
VERTEX_SE2 27 8.49663 12.7973 0.116794
VERTEX_SE2 28 9.17896 12.8747 0.034006
VERTEX_SE2 29 9.84012 12.8878 0.029956
VERTEX_SE2 30 10.3962 12.8912 -0.060513
VERTEX_SE2 31 11.0447 12.843 -0.067081
VERTEX_SE2 32 11.7031 12.8053 -0.13881
VERTEX_SE2 33 12.5032 12.7142 -0.152585
VERTEX_SE2 34 13.1805 12.6115 -0.102355
VERTEX_SE2 35 13.8267 12.5452 -0.13635
VERTEX_SE2 36 14.4985 12.4762 -0.127892
VERTEX_SE2 37 15.1604 12.3707 -0.158421
VERTEX_SE2 38 15.785 12.2967 -0.156703
VERTEX_SE2 39 16.4313 12.1895 -0.119968
VERTEX_SE2 40 17.0547 12.1339 -0.137801
VERTEX_SE2 41 17.7216 12.045 -0.154311
VERTEX_SE2 42 18.4252 11.9283 -0.185315
VERTEX_SE2 43 19.0139 11.8746 -0.205969
VERTEX_SE2 44 18.9796 11.1301 -1.44633
VERTEX_SE2 45 19.0255 10.4476 -1.55673
VERTEX_SE2 46 19.0283 9.81294 -1.57226
VERTEX_SE2 47 19.0101 9.12018 -1.63966
VERTEX_SE2 48 18.9188 8.48151 -1.63967
VERTEX_SE2 49 18.8547 7.83037 -1.71383
VERTEX_SE2 50 18.7376 7.14844 -1.70485
VERTEX_SE2 51 18.5614 6.38645 -1.79762
VERTEX_SE2 52 18.3933 5.80962 -1.81645
VERTEX_SE2 53 18.4657 5.03318 -1.46997
VERTEX_SE2 54 18.5271 4.37052 -1.43376
VERTEX_SE2 55 18.5944 3.69509 -1.58843
VERTEX_SE2 56 18.5681 3.07798 -1.64562
VERTEX_SE2 57 18.513 2.36179 -1.59329
VERTEX_SE2 58 18.5179 1.70691 -1.55037
VERTEX_SE2 59 18.533 1.00557 -1.56379
VERTEX_SE2 60 18.5365 0.381577 -1.66331
VERTEX_SE2 61 18.4624 -0.297818 -1.62621
VERTEX_SE2 62 18.4056 -0.894275 -1.68706
VERTEX_SE2 63 18.3873 -1.56219 -1.56153
VERTEX_SE2 64 18.3544 -2.20582 -1.67772
VERTEX_SE2 65 18.2952 -2.88518 -1.59723
VERTEX_SE2 66 18.2606 -3.55827 -1.61482
VERTEX_SE2 67 18.2416 -4.20869 -1.56824
VERTEX_SE2 68 18.2089 -4.90734 -1.60283
VERTEX_SE2 69 18.1792 -5.54601 -1.56341
VERTEX_SE2 70 17.5917 -5.68995 -3.05502
VERTEX_SE2 71 16.9429 -5.75442 -2.98297
VERTEX_SE2 72 16.2743 -5.86374 -2.95739
VERTEX_SE2 73 15.5698 -5.9908 -2.88133
VERTEX_SE2 74 14.8684 -6.23229 -2.84987
VERTEX_SE2 75 14.0929 -6.39859 -3.13748
VERTEX_SE2 76 13.4196 -6.44142 -3.07748
VERTEX_SE2 77 12.7834 -6.48166 -2.95778
VERTEX_SE2 78 12.2908 -6.57757 -2.93477
VERTEX_SE2 79 11.7154 -6.52924 2.91267
VERTEX_SE2 80 11.0624 -6.37449 2.97924
VERTEX_SE2 81 10.3445 -6.33351 3.12316
VERTEX_SE2 82 9.67504 -6.29052 -3.09722
VERTEX_SE2 83 9.01821 -6.29388 3.13775
VERTEX_SE2 84 8.30269 -6.29471 -3.0734
VERTEX_SE2 85 7.64967 -6.31857 -3.01459
VERTEX_SE2 86 6.95189 -6.39544 -3.06056
VERTEX_SE2 87 6.37601 -6.36512 -3.08617
VERTEX_SE2 88 5.68025 -6.41796 -3.13433
VERTEX_SE2 89 5.05248 -6.39115 3.12107
VERTEX_SE2 90 4.36868 -6.38709 3.11572
VERTEX_SE2 91 3.69237 -6.35017 3.11723
VERTEX_SE2 92 3.04373 -6.34724 -3.06254
VERTEX_SE2 93 2.35658 -6.4168 -2.98751
VERTEX_SE2 94 1.69182 -6.4523 -3.03008
VERTEX_SE2 95 1.0443 -6.52586 -3.02154
VERTEX_SE2 96 0.344219 -6.47825 3.13171
VERTEX_SE2 97 -0.221366 -6.45152 -3.13368
VERTEX_SE2 98 -0.150416 -5.89115 1.58907
VERTEX_SE2 99 -0.159546 -5.22988 1.63119
VERTEX_SE2 100 -0.215232 -4.51241 1.60655
VERTEX_SE2 101 -0.242763 -3.84649 1.66461
VERTEX_SE2 102 -0.286114 -3.14946 1.63905
VERTEX_SE2 103 -0.355041 -2.45597 1.6469
VERTEX_SE2 104 -0.368939 -1.79324 1.64147
VERTEX_SE2 105 -0.426186 -1.12517 1.67977
VERTEX_SE2 106 -0.488727 -0.583422 1.62969
VERTEX_SE2 107 -0.558124 -0.51301 2.58991
VERTEX_SE2 108 -0.606447 -0.451383 3.11809
VERTEX_SE2 109 -0.605807 -0.500813 -2.61767
VERTEX_SE2 110 -0.558989 -0.548797 -2.0841
VERTEX_SE2 111 -0.515457 -0.548508 -1.51573
VERTEX_SE2 112 -0.471662 -0.532911 -0.979867
VERTEX_SE2 113 -0.481637 -0.522873 -0.420143
VERTEX_SE2 114 -0.484967 -0.423208 0.121065
VERTEX_SE2 115 -0.525855 -0.413573 0.657908
VERTEX_SE2 116 -0.538154 -0.497118 1.21798
VERTEX_SE2 117 -0.621446 0.312853 1.57842
VERTEX_SE2 118 -0.610559 1.06952 1.60173
VERTEX_SE2 119 -0.586899 1.72925 1.53998
VERTEX_SE2 120 -0.595645 2.37257 1.55991
VERTEX_SE2 121 -0.546648 3.27609 1.51869
VERTEX_SE2 122 -0.526853 3.96046 1.53937
VERTEX_SE2 123 -0.511256 4.64052 1.51156
VERTEX_SE2 124 -0.466992 5.27513 1.53833
VERTEX_SE2 125 -0.467732 5.93303 1.50703
VERTEX_SE2 126 -0.43229 6.61352 1.53733
VERTEX_SE2 127 -0.399377 7.31972 1.46978
VERTEX_SE2 128 -0.349465 7.99172 1.49635
VERTEX_SE2 129 0.00445 8.6306 1.01941
VERTEX_SE2 130 0.374155 9.11414 0.829911
VERTEX_SE2 131 0.803658 9.6192 0.761238
VERTEX_SE2 132 1.32455 10.0075 0.596142
VERTEX_SE2 133 1.93887 10.3659 0.484582
VERTEX_SE2 134 2.49896 10.6609 0.461796
VERTEX_SE2 135 3.07626 10.9407 0.471656
VERTEX_SE2 136 3.72389 11.2622 0.431213
VERTEX_SE2 137 4.34278 11.5305 0.390211
VERTEX_SE2 138 4.90135 11.8307 0.358906
VERTEX_SE2 139 5.54343 12.0865 0.330645
VERTEX_SE2 140 6.1617 12.2835 0.280241
VERTEX_SE2 141 6.76087 12.4489 0.25154
VERTEX_SE2 142 7.43303 12.608 0.222123
VERTEX_SE2 143 8.06481 12.7589 0.170753
VERTEX_SE2 144 8.73158 12.8767 0.149959
VERTEX_SE2 145 9.40684 12.9618 0.037682
VERTEX_SE2 146 10.0319 12.9875 0.03558
VERTEX_SE2 147 10.7605 12.9733 -0.040612
VERTEX_SE2 148 11.3604 12.9876 -0.034344
VERTEX_SE2 149 12.0405 12.9902 -0.074624
VERTEX_SE2 150 12.7127 12.9209 -0.175268
VERTEX_SE2 151 13.2973 12.796 -0.205925
VERTEX_SE2 152 13.9907 12.6818 -0.204442
VERTEX_SE2 153 14.5321 12.5894 -0.194571
VERTEX_SE2 154 15.2122 12.4578 -0.199235
VERTEX_SE2 155 15.9154 12.3155 -0.16593
VERTEX_SE2 156 16.5508 12.2555 -0.152205
VERTEX_SE2 157 17.1886 12.1337 -0.217016
VERTEX_SE2 158 17.8459 11.9725 -0.231507
VERTEX_SE2 159 18.5169 11.8269 -0.243813
VERTEX_SE2 160 19.0461 11.698 -0.286519
VERTEX_SE2 161 18.9364 10.9833 -1.54748
VERTEX_SE2 162 18.9266 10.3124 -1.60264
VERTEX_SE2 163 18.9323 9.65848 -1.53629
VERTEX_SE2 164 18.94 8.99008 -1.51536
VERTEX_SE2 165 19.0107 8.33367 -1.46953
VERTEX_SE2 166 19.0593 7.65672 -1.48809
VERTEX_SE2 167 19.0822 7.00583 -1.5179
VERTEX_SE2 168 19.1501 6.31436 -1.36388
VERTEX_SE2 169 19.1496 5.6868 -1.71426
